ID,FRAUD,DATE,POLICY_LENGTH,LOCALITY,REGION,GENDER,CLAIM_POLICY_DIFF_A,CLAIM_POLICY_DIFF_B,CLAIM_POLICY_DIFF_C,CLAIM_POLICY_DIFF_D,CLAIM_POLICY_DIFF_E,POLICY_CLAIM_DAY_DIFF,DISTINCT_PARTIES_ON_CLAIM,CLM_AFTER_RNWL,NOTIF_AFT_RENEWAL,CLM_DURING_CAX,COMPLAINT,CLM_before_PAYMENT,PROP_before_CLM,NCD_REC_before_CLM,NOTIF_DELAY,ACCIDENT_NIGHT,NUM_PI_CLAIM,NEW_VEHICLE_BEFORE_CLAIM,PERSONAL_INJURY_INDICATOR,CLAIM_TYPE_ACCIDENT,CLAIM_TYPE_FIRE,CLAIM_TYPE_MOTOR_THEFT,CLAIM_TYPE_OTHER,CLAIM_TYPE_WINDSCREEN,LOCAL_TEL_MATCH,LOCAL_M_CLM_ADD_MATCH,LOCAL_M_CLM_PERS_MATCH,LOCAL_NON_CLM_ADD_MATCH,LOCAL_NON_CLM_PERS_MATCH,federal_TEL_MATCH,federal_CLM_ADD_MATCH,federal_CLM_PERS_MATCH,federal_NON_CLM_ADD_MATCH,federal_NON_CLM_PERS_MATCH,SCR_LOCAL_RULE_COUNT,SCR_NAT_RULE_COUNT,RULE_MATCHES,CLAIM_DESCRIPTION
8767,0,,9 month,S43,S,1,0,0,0,1,0,48.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,found latter last together to who describe nobody roundabout right carpark school mall windscreen parking lot motorbike slow whiplash speed limit
8768,0,,6 month,DG8,DG,0,1,0,0,0,0,12.5,15,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,1,nowhere below hers hence meanwhile ten whatever in right car left van driving indicating parking lot sun mall whiplash emergency
8769,0,,12 month,LE15,LE,1,0,0,0,1,0,102.5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,hereupon between from now always under twenty what carpark stopped brakes van not indicating driving windscreen suddenly motorbike vehicle neck
8770,0,,6 month,YO23,YO,0,0,0,0,1,0,60.5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,couldnt themselves hundred since being besides mine co van fast motorbike caravan sun stopped right vehicle suddenly emergency speed limit
8771,0,,12 month,IM2,IM,1,0,0,0,1,0,125.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fill else nine due their himself once might brakes slow driving motorbike roundabout caravan suddenly parking lot indicating vehicle neck
8772,0,31/05/2013,12 month,KA13,KA,0,0,0,0,1,0,93.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,because everyone therefore go these throughout nobody there school vehicle sun slow caravan indicating stopped left car emergency speed limit
8774,0,31/08/2013,12 month,YO21,YO,1,0,1,0,0,0,18.0,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,it ten into to between top whenever eight car roundabout vehicle driving caravan mall windscreen van not indicating whiplash neck
8775,0,31/03/2014,12 month,AB23,AB,0,0,0,0,1,0,148.0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,neither couldnt us front these rather because interest school roundabout windscreen driving suddenly not indicating car caravan sun vehicle emergency
8776,0,31/03/2013,6 month,NN4,NN,1,1,0,0,0,0,4.0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ltd too during we against your un twelve right car mall fast slow roundabout left not indicating motorbike neck whiplash
8778,1,,6 month,S26,S,1,0,1,0,0,0,19.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,then at something indeed about same cannot noone parking lot van carpark indicating driving suddenly vehicle left caravan emergency speed limit
8779,0,31/07/2014,12 month,ML2,ML,0,0,0,0,1,0,101.0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,neither thence every show each last than himself sun driving brakes windscreen stopped vehicle mall not indicating indicating emergency neck
8781,0,31/08/2013,9 month,OX12,OX,0,0,0,0,1,0,156.5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sincere beside hers further along to his ie school indicating carpark roundabout driving windscreen right stopped sun speed limit neck
8782,0,31/07/2013,9 month,SG18,SG,0,0,0,0,1,0,163.5,6,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,has whereby becoming only am something take anyway not indicating slow car sun motorbike windscreen van mall stopped speed limit emergency
8783,0,31/03/2014,12 month,B26,B,1,1,0,0,0,0,10.5,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,each are you de six above alone in car right parking lot driving slow suddenly roundabout van windscreen emergency neck
8784,0,,12 month,WD6,WD,0,0,0,0,1,0,136.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,off sometime our thence whereas thereby else as parking lot sun stopped not indicating left car right brakes windscreen speed limit whiplash
8785,0,31/07/2013,9 month,LS11,LS,0,0,0,0,1,0,49.0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,more found twelve thin here itself thereby go driving not indicating mall parking lot fast suddenly motorbike left indicating whiplash vehicle
8786,0,,12 month,OL8,OL,0,0,0,0,1,0,51.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a though ourselves due con last mostly most right slow car driving school indicating motorbike fast left neck vehicle
8787,1,31/12/2013,12 month,NR3,NR,0,0,1,0,0,0,22.0,8,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,co those fify twenty his un latterly detail car parking lot slow mall not indicating fast van carpark sun speed limit neck
8788,0,,12 month,PO19,PO,0,0,0,0,1,0,156.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,across below into should often its otherwise via right not indicating carpark driving sun school mall indicating caravan speed limit vehicle
8789,0,31/07/2014,9 month,WA10,WA,0,0,0,0,1,0,146.5,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,per seeming my you inc elsewhere when meanwhile parking lot stopped roundabout car left vehicle school suddenly van neck emergency
8790,0,31/08/2013,12 month,YO17,YO,0,0,0,0,1,0,60.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,here at whole to through off namely between driving stopped motorbike brakes parking lot fast caravan mall school whiplash speed limit
8791,0,31/01/2013,6 month,SG2,SG,1,0,0,0,1,0,126.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,becoming whence from something until nobody beyond are caravan vehicle van indicating right motorbike carpark not indicating slow whiplash speed limit
8792,0,,9 month,S42,S,0,0,1,0,0,0,28.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perhaps etc move only describe twenty therein towards parking lot caravan school mall left not indicating driving van sun vehicle speed limit
8794,0,31/10/2014,12 month,WV12,WV,0,0,0,0,1,0,67.0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,when please hereby never more forty within though brakes indicating left roundabout caravan suddenly van carpark driving vehicle emergency
8797,0,31/07/2013,9 month,NR3,NR,0,0,0,0,1,0,126.5,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,along they herein elsewhere fill first she amount left roundabout slow right school stopped car indicating brakes vehicle emergency
8798,0,31/03/2013,12 month,HU15,HU,0,0,0,0,1,0,140.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rather yet nothing until describe off another well motorbike right slow windscreen suddenly carpark vehicle fast indicating whiplash speed limit
8799,0,31/10/2014,6 month,NN29,NN,0,0,0,0,1,0,143.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anywhere made less over anyhow thereupon eleven than carpark motorbike roundabout right van sun parking lot indicating school whiplash speed limit
8800,1,31/01/2013,12 month,TR1,TR,0,0,0,0,1,0,82.5,6,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,others seems there put nevertheless why have somewhere fast indicating left right roundabout parking lot suddenly van brakes neck emergency
8801,0,31/01/2014,12 month,L30,L,0,0,0,0,1,0,64.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,may those for anyhow whatever nor her rather car caravan carpark windscreen vehicle van motorbike fast slow speed limit vehicle
8802,1,31/08/2013,9 month,NR19,NR,1,1,0,0,0,0,6.5,6,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,seemed her whereafter sincere six we ltd therefore vehicle caravan not indicating sun left stopped windscreen suddenly driving vehicle emergency
8804,0,31/10/2014,12 month,BA15,BA,0,0,0,0,1,0,91.0,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,amongst would couldnt them in next sometime we vehicle right slow sun driving caravan stopped mall school speed limit whiplash
8805,0,31/05/2013,9 month,NP44,NP,0,0,0,1,0,0,32.5,3,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cant amongst hasnt three few further part nothing car sun roundabout not indicating stopped windscreen van vehicle suddenly vehicle speed limit
8806,0,31/08/2013,6 month,W10,W,0,1,0,0,0,0,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sincere not whenever eight there front everything during parking lot left fast windscreen suddenly right carpark caravan driving emergency vehicle
8809,0,,12 month,LE9,LE,0,0,0,0,1,0,137.0,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,detail then off his with five anyone hasnt driving indicating mall parking lot car vehicle windscreen van brakes vehicle whiplash
8810,0,31/03/2014,12 month,RH9,RH,0,0,0,0,1,0,86.0,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,sixty myself thus eight five herein six nor roundabout caravan slow stopped left right motorbike fast indicating speed limit neck
8811,0,,12 month,PA2,PA,0,0,1,0,0,0,25.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,whether very the same thru mostly wherein never school roundabout van vehicle fast carpark indicating suddenly parking lot speed limit vehicle
8812,0,31/05/2013,9 month,BT43,BT,0,0,0,0,1,0,167.5,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,an hereby themselves nine around it wherever more not indicating caravan left van driving carpark school windscreen roundabout neck vehicle
8813,1,31/10/2013,12 month,S14,S,1,0,1,0,0,0,14.5,7,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,nevertheless nor go before least much please anything suddenly parking lot not indicating indicating roundabout brakes van motorbike car neck vehicle
8814,0,,9 month,NG13,NG,1,0,0,0,1,0,107.5,5,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,first who sixty top ie more take neither mall brakes sun slow driving indicating carpark fast car whiplash neck
8815,0,,12 month,HX3,HX,0,0,0,0,1,0,112.0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,is seemed keep due hasnt herself each for mall windscreen vehicle indicating fast brakes driving parking lot carpark emergency speed limit
8817,0,31/03/2014,12 month,WD6,WD,0,0,0,0,1,0,84.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,therefore what side those always everything somehow above left sun fast slow brakes vehicle indicating windscreen roundabout whiplash neck
8819,0,31/08/2014,12 month,WV14,WV,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,most how found fill when could herein whereby car vehicle stopped carpark driving slow parking lot school mall vehicle neck
8820,1,,12 month,CT6,CT,0,0,0,0,1,0,135.5,4,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,most seemed show sincere twelve towards per its parking lot caravan suddenly sun fast carpark driving vehicle roundabout neck whiplash
8822,1,31/03/2014,6 month,B27,B,0,0,0,0,0,1,178.0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,formerly seeming hers hence put re whose without car suddenly carpark fast van slow indicating sun brakes speed limit whiplash
8823,0,31/01/2014,6 month,OX26,OX,0,0,0,0,1,0,77.0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,thereby a though noone both am hundred were carpark car motorbike driving stopped left school sun roundabout speed limit vehicle
8824,0,,12 month,L33,L,0,0,1,0,0,0,19.0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,how becoming whoever fill thereby fire that them parking lot motorbike driving left right brakes indicating roundabout stopped neck speed limit
8826,0,31/10/2013,9 month,RG4,RG,0,0,0,0,1,0,115.0,2,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,thru anyone made twenty former cry wherever due carpark stopped vehicle windscreen school mall motorbike caravan roundabout whiplash emergency
8827,0,31/03/2014,6 month,YO12,YO,0,0,0,0,1,0,151.0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,others nor there them cry become further thin motorbike slow roundabout parking lot van driving school right car neck vehicle
8828,1,31/07/2013,12 month,AL1,AL,0,0,0,0,1,0,119.0,5,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,former hereby still afterwards more fill was other mall fast windscreen driving indicating roundabout suddenly parking lot caravan vehicle whiplash
8829,1,,6 month,DA12,DA,1,1,0,0,0,0,7.0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,almost most less forty therein we on would slow fast suddenly van left parking lot sun not indicating stopped whiplash vehicle
8830,0,,6 month,B36,B,0,0,0,0,0,1,175.0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ten here otherwise whatever yourselves whereas full one vehicle motorbike stopped indicating left windscreen caravan roundabout fast whiplash neck
8831,0,31/03/2014,12 month,NR7,NR,1,0,0,0,1,0,117.5,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,at bill afterwards what for this how almost right not indicating stopped driving windscreen roundabout brakes sun parking lot vehicle whiplash
8832,0,,9 month,PE4,PE,1,0,0,0,1,0,62.0,3,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,do whatever these whether yet namely before sometime windscreen left motorbike suddenly caravan driving indicating fast roundabout whiplash vehicle
8833,0,31/08/2014,12 month,SR6,SR,1,0,0,0,1,0,46.5,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,a then nobody in only co nine yet motorbike right slow not indicating car brakes driving van indicating whiplash speed limit
8834,0,31/03/2014,12 month,NG14,NG,0,0,0,0,1,0,121.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,elsewhere back much nowhere us will would whoever caravan roundabout sun not indicating parking lot slow van right indicating whiplash speed limit
8835,0,,12 month,L23,L,0,0,0,0,1,0,128.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anywhere herself everyone becomes thereupon but thru therefore mall van not indicating school fast parking lot sun car windscreen emergency speed limit
8836,0,31/03/2013,9 month,DE74,DE,1,0,0,0,1,0,101.5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,in two so call three nothing move serious van mall left caravan sun vehicle windscreen indicating motorbike neck emergency
8837,0,,9 month,CT5,CT,0,0,0,0,1,0,59.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seemed least ten sometimes side back co has carpark slow windscreen stopped right van brakes roundabout vehicle neck whiplash
8838,0,31/03/2014,6 month,S12,S,0,1,0,0,0,0,6.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hence elsewhere though bottom hereupon anywhere another hasnt stopped parking lot van car motorbike windscreen brakes right left whiplash speed limit
8839,0,31/10/2014,12 month,DA16,DA,0,0,0,1,0,0,38.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,behind a everything well hers noone yourselves two sun right brakes van mall fast not indicating slow stopped emergency speed limit
8840,0,31/01/2013,12 month,G5,G,1,0,1,0,0,0,18.0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,further whatever three somehow four up to must stopped school motorbike driving roundabout fast not indicating indicating brakes emergency vehicle
8842,0,,9 month,IV30,IV,1,0,0,1,0,0,40.5,5,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,until seem when beforehand anyhow yours sincere bottom windscreen slow driving school motorbike mall suddenly caravan left speed limit neck
8843,0,31/07/2013,6 month,HA1,HA,0,0,0,0,1,0,106.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,due thence upon one ie nowhere whole six windscreen carpark indicating vehicle suddenly left stopped caravan car emergency vehicle
8844,0,,12 month,E17,E,1,0,0,0,1,0,74.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,above amount over get mill its be the fast right car left not indicating van roundabout school windscreen vehicle neck
8847,0,31/01/2013,12 month,LS11,LS,1,0,0,0,0,1,173.0,3,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,still per mine system beforehand hereby amongst on left indicating driving roundabout right caravan parking lot mall van neck whiplash
8849,0,31/05/2014,12 month,B25,B,1,0,1,0,0,0,22.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amount becomes call re next all with your fast brakes right driving roundabout school stopped suddenly vehicle neck emergency
8850,0,,12 month,PL5,PL,0,0,0,0,1,0,70.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seemed have much serious first one always yourself right driving slow windscreen motorbike roundabout stopped car suddenly speed limit vehicle
8851,0,31/10/2013,12 month,SA14,SA,0,0,0,0,1,0,110.5,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,here interest found show re nevertheless other cry parking lot sun carpark not indicating suddenly vehicle indicating brakes school emergency neck
8852,0,31/05/2014,12 month,ST6,ST,0,0,0,0,1,0,154.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,front bottom therefore those three hasnt well too right brakes sun fast carpark motorbike caravan windscreen school neck emergency
8853,1,31/03/2013,6 month,SG5,SG,0,0,0,0,1,0,58.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,other bottom who because across had although cry not indicating windscreen caravan brakes roundabout van carpark driving sun emergency speed limit
8854,0,31/07/2014,12 month,NW8,NW,0,0,0,0,1,0,157.5,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,else became below thence only whatever their next sun right left indicating brakes suddenly driving school windscreen emergency whiplash
8856,0,,9 month,B24,B,0,1,0,0,0,0,6.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,together no again noone thereafter before into do brakes stopped indicating roundabout motorbike parking lot caravan slow car whiplash speed limit
8858,1,,12 month,ST3,ST,0,0,1,0,0,0,26.5,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alone whom became therein formerly sometimes mostly any brakes car caravan mall indicating carpark roundabout suddenly van vehicle whiplash
8859,0,31/07/2013,6 month,B98,B,0,0,0,0,1,0,166.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,move with perhaps never his my sixty out fast van left car stopped roundabout carpark driving not indicating emergency vehicle
8860,1,,6 month,E7,E,1,0,0,0,0,1,170.5,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nevertheless mine behind two who enough its together motorbike stopped driving vehicle carpark mall school windscreen slow speed limit whiplash
8861,0,31/08/2014,12 month,SR6,SR,1,0,0,0,1,0,51.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seeming sixty an sincere yourselves to because full fast driving left right mall van not indicating school indicating whiplash neck
8862,1,31/05/2014,12 month,TQ1,TQ,1,0,0,1,0,0,34.0,8,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,whence call if whereafter down anywhere into whereby right sun stopped left van car indicating vehicle caravan neck emergency
8863,0,,12 month,DL5,DL,1,0,0,0,1,0,104.5,9,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,these seeming four to mill elsewhere third back vehicle school left not indicating brakes driving roundabout van right whiplash emergency
8864,0,,6 month,PA7,PA,1,0,0,0,1,0,71.0,9,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,last other alone rather call any up would vehicle sun motorbike carpark windscreen car school right indicating neck emergency
8866,0,,12 month,SK11,SK,0,0,0,0,1,0,48.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,us beside fify yet eight whereas his for motorbike parking lot carpark indicating driving sun van right vehicle vehicle neck
8867,0,,12 month,CF3,CF,1,0,0,0,0,1,180.0,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,others my mostly thereby per over as besides roundabout driving motorbike carpark stopped van indicating mall vehicle emergency speed limit
8868,0,31/03/2013,12 month,WA9,WA,0,0,0,0,1,0,91.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,therein and once after wherein least de namely parking lot fast indicating slow school left stopped carpark mall speed limit whiplash
8869,0,31/07/2013,12 month,ME10,ME,0,0,0,0,1,0,75.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ten already serious ourselves de of cry therefore stopped carpark caravan sun not indicating driving slow indicating right vehicle speed limit
8871,0,31/12/2013,12 month,PE14,PE,0,1,0,0,0,0,11.0,7,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thence most whereupon it latter somewhere nor otherwise suddenly mall left vehicle carpark roundabout motorbike school right emergency neck
8872,0,31/07/2014,12 month,BS15,BS,0,0,0,0,1,0,154.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,you without two co herein thickv nevertheless the left car driving right stopped brakes indicating carpark vehicle speed limit whiplash
8873,1,31/01/2014,12 month,TS29,TS,1,0,0,0,1,0,123.5,14,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,1,however two whereafter further else becoming during had motorbike carpark driving mall caravan brakes stopped van right vehicle neck
8874,1,,12 month,AB11,AB,1,0,0,0,1,0,43.5,6,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,they amongst latter between up along which last van school suddenly not indicating fast parking lot carpark car vehicle emergency whiplash
8875,1,31/05/2014,6 month,CV3,CV,0,0,0,0,1,0,149.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,show enough sincere seeming what while fifteen out roundabout school van parking lot fast motorbike stopped sun brakes speed limit neck
8876,0,31/08/2014,12 month,CO15,CO,0,0,0,0,1,0,122.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,too several another top full over indeed wherein school sun parking lot caravan carpark fast vehicle slow right emergency whiplash
8877,0,,12 month,LE12,LE,0,0,0,0,1,0,126.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,together during he couldnt fire from she few vehicle fast school roundabout right sun not indicating carpark windscreen emergency speed limit
8879,0,31/07/2014,12 month,S43,S,0,0,0,0,0,1,172.5,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mostly nobody except any hers these per more windscreen fast stopped mall vehicle motorbike suddenly driving right vehicle emergency
8880,1,31/03/2013,6 month,NE33,NE,1,1,0,0,0,0,7.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,into ten enough nine is will either hasnt brakes right car suddenly van not indicating caravan mall sun speed limit neck
