hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status_date
Resort Hotel,0,68,2015,July,29,16,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,130.0,0,0,2015-07-23
Resort Hotel,0,113,2015,July,29,16,2,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,96.3,0,0,2015-07-24
Resort Hotel,0,21,2015,July,29,16,4,10,1,0.0,0,HB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,0,Transient,160.0,0,0,2015-07-30
Resort Hotel,0,6,2015,July,29,17,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,0.0,0,1,2015-07-17
Resort Hotel,0,7,2015,July,29,17,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,F,0,No Deposit,0,Transient,127.25,0,1,2015-07-19
Resort Hotel,0,17,2015,July,29,17,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,0,Transient,164.0,0,2,2015-07-19
Resort Hotel,0,1,2015,July,29,17,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,144.5,0,0,2015-07-19
Resort Hotel,0,2,2015,July,29,17,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,112.0,0,0,2015-07-19
Resort Hotel,1,15,2015,July,29,17,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134.0,0,1,2015-07-06
Resort Hotel,1,7,2015,July,29,17,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,127.25,0,1,2015-07-13
Resort Hotel,0,11,2015,July,29,17,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,155.5,1,0,2015-07-19
Resort Hotel,1,6,2015,July,29,17,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,110.5,0,1,2015-07-17
Resort Hotel,0,1,2015,July,29,17,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,144.5,0,0,2015-07-19
Resort Hotel,0,1,2015,July,29,17,0,2,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,E,0,No Deposit,0,Transient,144.5,0,0,2015-07-19
Resort Hotel,0,48,2015,July,29,17,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,F,0,No Deposit,0,Transient,123.0,0,0,2015-07-19
Resort Hotel,0,15,2015,July,29,17,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,120.6,0,1,2015-07-19
Resort Hotel,1,3,2015,July,29,17,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107.6,0,0,2015-07-17
Resort Hotel,1,23,2015,July,29,17,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,1,2015-07-04
Resort Hotel,0,53,2015,July,29,17,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,107.0,0,0,2015-07-22
Resort Hotel,0,53,2015,July,29,17,2,3,2,1.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,133.75,1,0,2015-07-22
Resort Hotel,0,94,2015,July,29,17,2,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,103.5,0,0,2015-07-22
Resort Hotel,0,64,2015,July,29,17,2,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,84.8,0,1,2015-07-22
Resort Hotel,0,53,2015,July,29,17,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,107.0,0,0,2015-07-22
Resort Hotel,0,53,2015,July,29,17,2,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,107.0,1,0,2015-07-22
Resort Hotel,0,64,2015,July,29,17,2,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,84.8,0,1,2015-07-22
Resort Hotel,0,53,2015,July,29,17,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,107.0,1,0,2015-07-22
Resort Hotel,0,24,2015,July,29,17,2,3,3,1.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,0,Transient,195.0,0,1,2015-07-22
Resort Hotel,0,24,2015,July,29,17,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,164.0,0,0,2015-07-23
Resort Hotel,0,23,2015,July,29,17,2,5,2,2.0,0,BB,ESP,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,195.0,0,0,2015-07-24
Resort Hotel,0,53,2015,July,29,17,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,0,Transient,125.0,0,2,2015-07-24
Resort Hotel,1,23,2015,July,29,17,2,5,2,2.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,195.0,0,0,2015-06-24
Resort Hotel,0,90,2015,July,29,17,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,132.3,0,3,2015-07-24
Resort Hotel,0,79,2015,July,29,17,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,145.0,0,2,2015-07-24
Resort Hotel,0,43,2015,July,29,17,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,92.0,0,0,2015-07-24
Resort Hotel,0,90,2015,July,29,17,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,132.3,0,3,2015-07-24
Resort Hotel,0,65,2015,July,29,17,2,6,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,147.0,0,2,2015-07-25
Resort Hotel,0,65,2015,July,29,17,2,6,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,167.0,1,2,2015-07-25
Resort Hotel,0,99,2015,July,29,17,2,6,3,0.0,0,BB,FRA,Direct,Direct,0,0,0,H,H,0,No Deposit,0,Transient,210.0,0,1,2015-07-25
Resort Hotel,0,25,2015,July,29,17,3,7,2,0.0,0,HB,ESP,Direct,Direct,0,0,0,F,F,1,No Deposit,0,Transient,194.9,0,2,2015-07-27
Resort Hotel,0,92,2015,July,29,17,1,2,2,0.0,0,BB,MOZ,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,0,Transient,103.5,1,3,2015-07-20
Resort Hotel,0,91,2015,July,29,17,1,2,2,1.0,0,BB,BWA,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,0,Transient,118.5,0,3,2015-07-20
Resort Hotel,0,38,2015,July,29,17,1,2,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,192.0,0,1,2015-07-20
Resort Hotel,0,6,2015,July,29,17,1,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,128.27,0,0,2015-07-20
Resort Hotel,0,38,2015,July,29,17,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,135.0,0,0,2015-07-20
Resort Hotel,0,13,2015,July,29,17,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,126.3,0,2,2015-07-20
Resort Hotel,1,32,2015,July,29,17,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,154.0,0,0,2015-06-24
Resort Hotel,0,315,2015,July,29,17,1,2,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,96.3,0,0,2015-07-20
Resort Hotel,0,8,2015,July,29,17,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,126.3,0,2,2015-07-20
Resort Hotel,1,0,2015,July,29,17,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,L,C,0,No Deposit,0,Transient,136.0,0,0,2015-07-17
Resort Hotel,0,91,2015,July,29,17,1,2,2,1.0,0,BB,MOZ,Online TA,TA/TO,0,0,0,A,A,4,No Deposit,0,Transient,118.5,0,3,2015-07-20
Resort Hotel,0,3,2015,July,29,17,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,116.33,1,1,2015-07-20
Resort Hotel,0,9,2015,July,29,17,2,2,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,164.0,0,1,2015-07-21
Resort Hotel,0,19,2015,July,29,18,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,0,Transient,147.67,0,2,2015-07-21
Resort Hotel,0,25,2015,July,29,18,2,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,145.0,0,0,2015-07-24
Resort Hotel,0,108,2015,July,29,18,2,4,2,1.0,0,HB,LUX,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,147.0,1,2,2015-07-24
Resort Hotel,1,37,2015,July,29,18,2,4,2,2.0,0,HB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,168.3,0,0,2015-07-18
Resort Hotel,0,45,2015,July,29,18,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,167.0,0,0,2015-07-25
Resort Hotel,0,64,2015,July,29,18,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,137.75,1,1,2015-07-25
Resort Hotel,0,44,2015,July,29,18,2,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,0,Transient,145.0,0,0,2015-07-22
Resort Hotel,0,26,2015,July,29,18,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,132.6,1,0,2015-07-22
Resort Hotel,1,96,2015,July,29,18,2,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,147.0,0,0,2015-04-29
Resort Hotel,1,123,2015,July,29,18,2,2,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,157.0,0,2,2015-06-04
Resort Hotel,1,42,2015,July,29,18,2,3,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,0,Transient,210.0,0,0,2015-06-11
Resort Hotel,0,59,2015,July,29,18,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,132.5,0,0,2015-07-23
Resort Hotel,0,28,2015,July,29,18,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,98.02,0,1,2015-07-23
Resort Hotel,0,106,2015,July,29,18,2,3,2,1.0,1,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient,126.0,0,2,2015-07-23
Resort Hotel,0,1,2015,July,29,18,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,173.0,0,1,2015-07-19
Resort Hotel,0,0,2015,July,29,18,0,1,2,2.0,0,FB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient,249.0,0,0,2015-07-19
Resort Hotel,0,4,2015,July,29,18,1,1,1,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,186.5,0,0,2015-07-20
Resort Hotel,0,3,2015,July,29,18,2,1,1,0.0,0,BB,CN,Direct,Direct,0,0,0,D,E,0,No Deposit,0,Transient,95.0,0,1,2015-07-21
Resort Hotel,0,73,2015,July,29,18,2,5,2,1.0,0,FB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,241.5,0,2,2015-07-25
Resort Hotel,0,44,2015,July,29,18,2,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,177.0,1,0,2015-07-25
Resort Hotel,0,95,2015,July,29,18,2,5,2,0.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,153.73,1,0,2015-07-25
Resort Hotel,0,94,2015,July,29,18,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,115.0,0,1,2015-07-25
Resort Hotel,1,40,2015,July,29,18,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,127.03,0,2,2015-06-24
Resort Hotel,0,64,2015,July,29,18,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,128.25,0,1,2015-07-25
Resort Hotel,0,64,2015,July,29,18,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,128.25,0,1,2015-07-25
Resort Hotel,0,94,2015,July,29,18,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,115.0,0,1,2015-07-25
Resort Hotel,0,57,2015,July,29,18,2,6,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,135.0,0,1,2015-07-26
Resort Hotel,1,60,2015,July,29,18,2,6,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,167.0,0,0,2015-06-01
Resort Hotel,0,57,2015,July,29,18,2,6,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,135.0,0,1,2015-07-26
Resort Hotel,0,87,2015,July,29,18,4,10,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,124.5,0,0,2015-08-01
Resort Hotel,0,0,2015,July,30,19,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,98.0,0,0,2015-07-20
Resort Hotel,0,0,2015,July,30,19,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Group,98.0,1,0,2015-07-20
Resort Hotel,0,6,2015,July,30,19,1,0,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,135.0,0,0,2015-07-20
Resort Hotel,0,0,2015,July,30,19,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Group,88.2,0,0,2015-07-20
Resort Hotel,0,19,2015,July,30,19,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,1,1,2015-07-20
Resort Hotel,0,4,2015,July,30,19,2,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,154.5,1,2,2015-07-21
Resort Hotel,1,59,2015,July,30,19,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,145.0,0,0,2015-05-23
Resort Hotel,0,44,2015,July,30,19,2,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,92.0,0,0,2015-07-23
Resort Hotel,1,37,2015,July,30,19,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,154.0,0,0,2015-06-29
Resort Hotel,0,66,2015,July,30,19,2,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,115.0,0,1,2015-07-24
Resort Hotel,1,38,2015,July,30,19,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,110.53,0,0,2015-06-19
Resort Hotel,1,62,2015,July,30,19,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,158.5,0,1,2015-06-17
Resort Hotel,0,41,2015,July,30,19,2,5,2,2.0,0,HB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,131.37,0,1,2015-07-26
Resort Hotel,1,60,2015,July,30,19,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,117.71,0,0,2015-05-27
Resort Hotel,0,104,2015,July,30,19,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,123.0,0,1,2015-07-26
Resort Hotel,1,62,2015,July,30,19,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,158.5,0,1,2015-06-17
Resort Hotel,0,117,2015,July,30,19,2,5,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,117.84,0,2,2015-07-26
Resort Hotel,1,31,2015,July,30,19,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,154.0,0,0,2015-06-19
Resort Hotel,0,34,2015,July,30,19,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,116.85,0,0,2015-07-26
Resort Hotel,0,47,2015,July,30,19,2,4,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,129.16,0,1,2015-07-25
Resort Hotel,1,24,2015,July,30,19,2,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,214.0,0,0,2015-06-29
Resort Hotel,1,104,2015,July,30,19,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,115.0,0,2,2015-07-02
Resort Hotel,0,104,2015,July,30,19,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,123.0,0,1,2015-07-26
Resort Hotel,0,32,2015,July,30,19,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,123.0,0,0,2015-07-26
Resort Hotel,1,47,2015,July,30,19,3,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,195.0,0,0,2015-07-14
Resort Hotel,0,29,2015,July,30,19,4,6,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,0,Contract,135.2,0,0,2015-07-29
Resort Hotel,0,30,2015,July,30,19,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,123.0,0,2,2015-08-02
Resort Hotel,0,123,2015,July,30,19,2,4,2,0.0,1,BB,ESP,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,0,Transient,130.5,0,1,2015-07-25
Resort Hotel,0,14,2015,July,30,20,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,123.0,0,0,2015-07-21
Resort Hotel,1,118,2015,July,30,20,1,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,179.1,0,2,2015-05-13
Resort Hotel,0,0,2015,July,30,20,0,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,I,0,No Deposit,0,Transient,0.0,0,0,2015-07-20
Resort Hotel,0,0,2015,July,30,20,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,0,Transient,0.0,0,1,2015-07-20
Resort Hotel,0,79,2015,July,30,20,1,3,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,115.0,0,3,2015-07-24
Resort Hotel,0,63,2015,July,30,20,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,115.0,0,0,2015-07-24
Resort Hotel,0,68,2015,July,30,20,1,3,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,C,3,No Deposit,0,Transient,103.5,1,2,2015-07-24
Resort Hotel,0,96,2015,July,30,20,1,3,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,157.0,1,0,2015-07-24
Resort Hotel,1,41,2015,July,30,20,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,135.0,0,1,2015-06-15
Resort Hotel,0,46,2015,July,30,20,1,3,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,111.65,0,0,2015-07-24
Resort Hotel,1,41,2015,July,30,20,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,135.0,0,1,2015-06-15
Resort Hotel,1,60,2015,July,30,20,1,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,195.0,0,0,2015-06-17
Resort Hotel,0,41,2015,July,30,20,1,4,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,104.0,0,0,2015-07-25
Resort Hotel,1,69,2015,July,30,20,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,135.0,0,0,2015-06-08
Resort Hotel,1,41,2015,July,30,20,1,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,214.0,0,1,2015-06-22
Resort Hotel,0,52,2015,July,30,20,1,5,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,133.17,0,0,2015-07-26
Resort Hotel,1,41,2015,July,30,20,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,141.33,0,1,2015-06-22
Resort Hotel,0,89,2015,July,30,20,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,121.01,0,1,2015-07-27
Resort Hotel,1,28,2015,July,30,20,2,5,2,1.0,0,FB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,240.64,0,0,2015-07-20
Resort Hotel,0,65,2015,July,30,20,2,5,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,167.5,0,0,2015-07-27
Resort Hotel,0,82,2015,July,30,20,2,5,2,0.0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,152.43,0,3,2015-07-27
Resort Hotel,0,42,2015,July,30,20,2,5,2,0.0,0,FB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,148.34,0,0,2015-07-27
Resort Hotel,0,62,2015,July,30,20,2,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,167.0,0,1,2015-07-27
Resort Hotel,1,86,2015,July,30,20,2,5,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,172.93,0,1,2015-05-11
Resort Hotel,1,118,2015,July,30,20,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,179.1,0,1,2015-04-23
Resort Hotel,0,28,2015,July,30,20,2,5,2,1.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,192.5,0,1,2015-07-27
Resort Hotel,1,52,2015,July,30,20,3,6,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,92.0,0,0,2015-06-02
Resort Hotel,1,49,2015,July,30,20,3,6,2,0.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,111.2,0,0,2015-06-01
Resort Hotel,0,39,2015,July,30,20,3,7,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,141.6,0,1,2015-07-30
Resort Hotel,0,39,2015,July,30,20,3,7,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,141.6,0,1,2015-07-30
Resort Hotel,0,39,2015,July,30,20,3,7,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,141.6,0,1,2015-07-30
Resort Hotel,1,7,2015,July,30,20,3,8,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,200.0,0,0,2015-07-14
Resort Hotel,1,7,2015,July,30,20,3,8,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,200.0,0,0,2015-07-14
Resort Hotel,1,42,2015,July,30,21,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,157.0,0,0,2015-07-08
Resort Hotel,0,5,2015,July,30,21,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,F,0,No Deposit,0,Transient,99.5,0,0,2015-07-23
Resort Hotel,1,81,2015,July,30,21,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,115.0,0,2,2015-06-01
Resort Hotel,1,63,2015,July,30,21,0,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,195.0,0,0,2015-06-19
Resort Hotel,0,61,2015,July,30,21,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,103.5,0,0,2015-07-25
Resort Hotel,0,8,2015,July,30,21,0,5,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,0,Transient,207.0,1,0,2015-07-26
Resort Hotel,0,89,2015,July,30,21,1,5,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,163.33,1,1,2015-07-27
Resort Hotel,0,57,2015,July,30,21,2,5,2,0.0,0,HB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,151.86,0,0,2015-07-28
Resort Hotel,0,102,2015,July,30,21,2,5,3,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,95.57,0,1,2015-07-28
